age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,note_evaluation_variation,satisfaction_moyenne,evaluation_satisfaction,ratio_satisfaction_anciennete,risque_burnout,salaire_moyen_poste,salaire_moyen_poste_departement,ratio_salaire_moyen_poste_departement,non_satisfait_sous_paye,mobilite_interne,stagnation_ratio,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale
59,5473,7,20,4,3,1,2,3,4,2,0,11,0,2,1,1,2,1,1,2.5,1,0.5,0,6924.2791411042945,6924.2791411042945,0.790407187299956,0,1,0.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,2703,0,6,5,4,3,3,2,4,3,0,23,1,3,2,3,1,0,1,3.0,1,0.5,0,3239.972602739726,3239.972602739726,0.8342663137689309,0,1,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,2501,1,1,1,1,3,3,2,2,3,0,17,0,4,1,4,1,1,0,2.5,0,1.25,0,3239.972602739726,3239.972602739726,0.771920107560524,0,0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,6220,1,10,10,4,2,3,2,2,3,0,17,2,3,1,3,1,0,0,2.25,0,0.20454545454545456,0,3239.972602739726,3239.972602739726,1.9197693198826304,0,6,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,3038,3,5,1,0,2,4,4,2,3,0,12,0,3,6,3,1,0,-1,2.75,0,1.375,0,3237.169884169884,3237.169884169884,0.9384740710878825,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,4424,1,11,11,7,3,3,4,4,3,0,23,0,2,8,4,1,1,1,3.5,1,0.2916666666666667,0,7295.137931034483,7295.137931034483,0.6064313028516868,0,4,0.5833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35,4312,0,16,15,13,3,2,1,2,3,0,14,0,2,1,4,1,2,1,2.25,0,0.140625,0,6924.2791411042945,6924.2791411042945,0.6227363039717541,1,2,0.8125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,13245,4,17,0,0,4,3,1,2,4,1,14,0,3,6,4,1,0,0,2.75,0,2.75,0,16033.55,16033.55,0.8260803128440053,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,13664,4,16,5,2,1,3,3,1,4,0,13,0,3,7,4,1,0,0,2.25,0,0.375,0,16033.55,16033.55,0.8522130158324264,1,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,5021,8,16,4,2,2,3,2,4,3,1,22,1,2,5,2,1,0,1,2.75,1,0.55,0,4235.75,4235.75,1.1853862952251668,0,2,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,5126,1,10,10,8,4,2,4,3,2,1,12,2,1,1,1,1,3,1,3.25,1,0.29545454545454547,0,3237.169884169884,3237.169884169884,1.5834819250811343,0,2,0.7272727272727273,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,2859,1,6,6,4,2,2,3,1,3,0,18,0,3,1,3,1,0,1,2.25,0,0.32142857142857145,0,3239.972602739726,3239.972602739726,0.8824148690585918,1,2,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,10239,3,24,1,0,1,3,4,4,3,0,14,1,4,1,2,1,1,0,3.0,0,1.5,0,6924.2791411042945,6924.2791411042945,1.4787098832019456,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,5329,7,17,13,11,2,1,4,4,3,1,12,3,3,6,3,0,1,2,3.25,1,0.23214285714285715,0,3239.972602739726,3239.972602739726,1.6447669944782215,0,2,0.7857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,4325,1,5,5,2,1,3,2,3,3,0,15,0,2,1,2,1,1,0,2.25,0,0.375,0,7295.137931034483,7295.137931034483,0.592860620441579,1,3,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
56,7260,4,37,6,4,4,1,4,1,2,0,11,0,3,7,3,1,0,2,2.75,1,0.39285714285714285,0,7295.137931034483,7295.137931034483,0.99518337674124,0,2,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23,2322,3,3,0,0,3,3,1,3,3,0,13,1,3,2,1,1,0,0,2.5,0,2.5,0,2626.0,2626.0,0.8842345773038842,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,2075,3,10,4,2,4,3,4,2,3,0,23,2,4,9,4,1,0,1,3.25,1,0.65,0,3237.169884169884,3237.169884169884,0.6409920004961672,0,2,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,4152,1,11,11,10,3,2,4,1,3,0,19,3,3,2,3,1,10,1,2.75,1,0.22916666666666666,0,7528.763358778626,7528.763358778626,0.5514849919088929,0,1,0.8333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,9619,1,9,9,8,3,2,4,4,3,0,16,0,3,9,2,1,4,1,3.5,1,0.35,0,6924.2791411042945,6924.2791411042945,1.3891698766011833,0,1,0.8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,13503,1,22,22,3,3,2,2,4,2,0,22,1,3,1,4,2,11,2,2.75,1,0.11956521739130435,0,7528.763358778626,7528.763358778626,1.7935216391487911,0,19,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,5441,0,11,10,7,3,3,4,4,1,1,22,0,2,21,4,1,1,1,3.0,1,0.2727272727272727,0,6924.2791411042945,6924.2791411042945,0.7857857676044327,0,3,0.6363636363636364,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,5209,1,11,11,8,3,2,2,2,2,1,12,3,4,4,2,1,2,1,2.25,0,0.1875,1,6924.2791411042945,6924.2791411042945,0.7522804748118893,1,3,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,10673,2,21,10,9,3,2,1,3,2,1,13,1,5,1,3,2,9,1,2.25,0,0.20454545454545456,1,7528.763358778626,7528.763358778626,1.4176298937002925,0,1,0.8181818181818182,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,5010,1,12,11,8,2,3,3,1,3,0,16,0,0,6,4,1,5,0,2.25,0,0.1875,0,6924.2791411042945,6924.2791411042945,0.7235410210803543,1,3,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,13549,9,16,4,3,1,3,3,1,1,0,12,1,5,2,4,1,0,0,1.5,0,0.3,0,16033.55,16033.55,0.8450405555850077,1,1,0.6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,4999,0,4,3,2,1,3,3,1,2,0,21,1,2,3,2,1,0,1,1.75,0,0.4375,0,6924.2791411042945,6924.2791411042945,0.7219524080600183,1,1,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,4221,1,5,5,4,2,3,3,2,4,0,15,0,3,4,3,0,0,0,2.75,0,0.4583333333333333,0,6924.2791411042945,6924.2791411042945,0.6095941417126098,0,1,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,13872,0,38,37,10,4,3,3,3,2,0,13,0,1,10,4,1,1,0,3.0,0,0.07894736842105263,0,6924.2791411042945,6924.2791411042945,2.0033854380093166,0,27,0.2631578947368421,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,2042,4,17,3,2,2,3,2,3,4,0,12,1,3,23,3,0,1,0,2.75,0,0.6875,0,3237.169884169884,3237.169884169884,0.6307979108497221,0,1,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,2073,4,7,3,2,3,3,1,4,3,1,22,0,3,6,4,1,0,1,2.75,1,0.6875,0,4235.75,4235.75,0.48940565425249366,0,1,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,2956,1,1,1,0,4,3,1,4,3,0,13,0,2,1,1,1,0,0,3.0,0,1.5,0,3239.972602739726,3239.972602739726,0.9123533938220347,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,2926,1,1,1,0,4,2,4,2,3,1,18,0,5,6,3,2,1,1,3.25,1,1.625,0,3237.169884169884,3237.169884169884,0.9038759486514628,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,4809,1,16,16,13,1,3,3,3,3,0,14,0,3,6,4,1,2,0,2.5,0,0.14705882352941177,0,3239.972602739726,3239.972602739726,1.4842718101793522,0,3,0.7647058823529411,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,5163,5,17,1,0,3,2,4,4,4,0,14,1,2,2,2,0,0,1,3.75,1,1.875,0,7528.763358778626,7528.763358778626,0.6857699935514485,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,18844,9,30,3,2,3,2,4,4,3,0,21,1,3,2,4,0,2,2,3.5,1,0.875,0,17181.676470588234,18088.636363636364,1.0417590149516271,0,1,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,18172,3,28,8,3,1,3,2,1,2,1,19,0,1,1,3,2,0,0,1.5,0,0.16666666666666666,1,16033.55,16033.55,1.1333734575312393,0,5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,5744,1,6,6,4,3,2,3,4,3,1,11,0,1,5,3,1,0,1,3.25,1,0.4642857142857143,0,6924.2791411042945,6924.2791411042945,0.8295448353464182,0,2,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,2889,1,2,2,2,4,2,4,3,3,0,11,2,2,7,1,1,2,1,3.5,1,1.1666666666666667,0,3239.972602739726,3239.972602739726,0.8916742066142958,0,0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,2871,1,1,0,0,2,3,4,3,3,0,15,0,5,15,3,1,0,0,3.0,0,3.0,0,3237.169884169884,3237.169884169884,0.8868857992407211,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,7484,3,23,13,12,1,2,1,3,2,0,20,0,1,1,4,2,12,2,1.75,0,0.125,0,7528.763358778626,7528.763358778626,0.9940543543945459,1,1,0.8571428571428571,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,6074,1,9,9,7,1,1,3,4,3,1,24,0,3,7,3,2,0,3,2.75,1,0.275,0,3237.169884169884,3237.169884169884,1.8763303185608289,0,2,0.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,17328,2,23,5,3,4,4,4,3,3,1,12,0,3,26,3,0,4,-1,3.5,0,0.5833333333333334,0,17181.676470588234,18088.636363636364,0.9579494911421033,0,2,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,2774,0,6,5,3,2,3,3,3,3,0,12,1,2,18,1,1,1,0,2.75,0,0.4583333333333333,0,3237.169884169884,3237.169884169884,0.856921353916322,0,2,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,4505,6,12,1,0,3,2,2,3,3,0,15,1,3,6,4,1,0,1,2.75,1,1.375,0,3239.972602739726,3239.972602739726,1.3904438562815515,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,7428,2,12,5,3,3,3,4,1,3,0,12,0,3,3,3,1,1,0,2.75,0,0.4583333333333333,0,6924.2791411042945,6924.2791411042945,1.0727470468233278,0,2,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,11631,2,14,11,10,3,2,1,4,3,0,12,0,6,5,3,1,5,1,2.75,1,0.22916666666666666,0,17181.676470588234,17130.333333333332,0.6789710260551459,0,1,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,9738,0,10,9,7,2,3,4,3,3,0,14,1,6,11,2,2,2,0,3.0,0,0.3,0,6924.2791411042945,6924.2791411042945,1.4063557810939102,0,2,0.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,2835,5,7,1,0,1,3,4,1,3,0,22,1,2,3,2,1,0,1,2.25,0,1.125,0,3237.169884169884,3237.169884169884,0.8757649741718719,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,16959,1,25,25,12,3,3,4,4,4,1,12,2,3,26,2,2,4,0,3.75,0,0.14423076923076922,0,17181.676470588234,16986.972972972973,0.9983532691187842,0,13,0.46153846153846156,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,2613,1,10,10,7,1,1,3,3,2,0,25,3,2,23,3,2,0,3,2.25,0,0.20454545454545456,0,3239.972602739726,3239.972602739726,0.8064883011018189,1,3,0.6363636363636364,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,6146,0,8,7,7,3,3,2,1,4,0,13,1,2,22,2,0,0,0,2.5,0,0.3125,0,6924.2791411042945,6924.2791411042945,0.8876014202714286,0,0,0.875,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,4963,9,7,5,4,2,3,2,1,3,1,18,3,2,14,4,1,4,0,2.0,0,0.3333333333333333,1,3239.972602739726,3239.972602739726,1.5318030762986328,0,1,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,19537,7,23,20,18,1,3,3,3,3,0,13,0,5,6,3,1,15,0,2.5,0,0.11904761904761904,0,16033.55,16033.55,1.218507442207122,0,2,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,6172,4,12,7,7,2,1,3,2,2,1,18,0,3,6,4,1,7,2,2.25,0,0.28125,1,6924.2791411042945,6924.2791411042945,0.8913563237740413,1,0,0.875,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,2368,1,5,5,4,3,2,2,3,2,0,19,0,3,6,3,1,4,1,2.5,1,0.4166666666666667,0,3239.972602739726,3239.972602739726,0.7308703777302362,0,1,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,10312,1,40,40,10,4,3,4,4,2,0,12,1,3,23,4,1,15,0,3.5,0,0.08536585365853659,0,7528.763358778626,7528.763358778626,1.3696804519664028,0,30,0.24390243902439024,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,1675,1,0,0,0,4,3,3,4,2,1,19,0,2,22,1,1,0,0,3.25,0,3.25,0,2626.0,2626.0,0.6378522467631379,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,2523,0,3,2,1,3,3,4,3,3,0,14,1,2,2,1,1,2,0,3.25,0,1.0833333333333333,0,3237.169884169884,3237.169884169884,0.7793844902418458,0,1,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,6567,1,16,15,11,3,3,1,3,2,0,14,0,2,20,4,1,5,0,2.25,0,0.140625,0,7295.137931034483,7295.137931034483,0.9001885998704853,1,4,0.6875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43,4739,4,18,3,2,2,4,3,4,3,0,12,0,2,28,3,2,1,-1,3.0,0,0.75,0,3239.972602739726,3239.972602739726,1.4626666892160427,0,1,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,9208,4,16,2,2,3,3,4,4,3,0,11,0,3,12,3,2,2,0,3.5,0,1.1666666666666667,0,6924.2791411042945,6924.2791411042945,1.3298135173868069,0,0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,4559,3,4,2,2,2,1,3,3,3,1,11,1,2,20,3,1,2,2,2.75,1,0.9166666666666666,0,6924.2791411042945,6924.2791411042945,0.658407887246574,0,0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,8189,3,12,9,7,3,3,3,3,3,1,13,1,2,9,1,1,0,0,3.0,0,0.3,0,6924.2791411042945,6924.2791411042945,1.1826501839574892,0,2,0.7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,2942,1,8,8,7,3,3,3,4,3,0,23,1,3,25,1,1,5,1,3.25,1,0.3611111111111111,0,4235.75,4235.75,0.6945641267780204,0,1,0.7777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,4941,6,7,3,2,2,3,2,4,3,0,20,2,0,6,2,1,0,1,2.75,1,0.6875,0,7295.137931034483,7295.137931034483,0.677300422104472,0,1,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51,10650,2,18,4,2,1,1,4,4,3,0,15,0,2,8,4,2,0,2,3.0,1,0.6,0,7295.137931034483,7295.137931034483,1.4598764410873561,0,2,0.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39,5902,4,17,15,11,4,2,3,3,4,0,14,1,1,4,4,1,5,1,3.5,1,0.21875,0,6924.2791411042945,6924.2791411042945,0.8523630950930641,0,4,0.6875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,8639,2,6,2,2,1,2,3,4,3,0,18,0,3,28,3,1,2,1,2.75,1,0.9166666666666666,0,6924.2791411042945,6924.2791411042945,1.2476388984257847,0,0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,6347,0,12,11,9,3,3,4,4,1,1,19,0,2,9,3,1,4,0,3.0,0,0.25,0,4235.75,4235.75,1.4984359322434044,0,2,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,4200,7,10,5,4,1,3,1,1,4,0,22,0,2,9,3,1,0,1,1.75,0,0.2916666666666667,0,3237.169884169884,3237.169884169884,1.297429591365736,0,1,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,3452,5,9,6,5,3,3,4,2,2,0,13,0,2,29,3,1,0,0,2.75,0,0.39285714285714285,0,3239.972602739726,3239.972602739726,1.0654411080763408,0,1,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,4317,3,19,3,2,4,3,3,2,3,1,20,0,2,3,5,1,2,1,3.0,1,0.75,0,3239.972602739726,3239.972602739726,1.3324186742658064,0,1,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
